"testID","Instance_number","idNode","x","y","z","h","Cluster"
1,871,22,1,18,28,44,2
1,872,3,7,9,30,59,4
1,873,5,4,7,11,50,5
1,874,17,1,0,24,9,6
1,875,8,8,7,10,19,1
1,876,8,10,11,26,35,11
1,877,12,5,9,2,9,10
1,878,16,1,14,29,28,2
1,879,9,13,8,8,59,8
1,880,21,8,6,0,44,7
1,881,8,7,4,14,50,5
1,882,17,11,8,27,35,11
1,883,10,7,8,3,9,10
1,884,3,7,10,28,59,4
1,885,16,13,1,2,19,3
1,886,8,11,6,11,19,1
1,887,5,8,6,5,44,7
1,888,15,15,5,29,56,4
1,889,8,9,7,19,28,1
1,890,5,7,4,14,50,5
1,891,7,15,0,0,19,3
1,892,1,14,13,29,9,11
1,893,11,9,6,1,44,7
1,894,15,6,2,3,0,10
1,895,4,4,6,11,50,5
1,896,8,11,10,26,35,11
1,897,9,6,2,14,19,9
1,898,4,4,2,3,0,10
1,899,21,1,16,19,9,6
1,900,11,1,10,4,50,5
1,901,7,8,5,18,28,1
1,902,6,3,18,30,44,2
1,903,20,14,8,9,59,8
1,904,9,13,6,28,56,4
1,905,17,1,16,19,9,6
1,906,1,8,8,26,35,4
1,907,6,8,4,19,28,1
1,908,8,12,8,12,59,8
1,909,20,9,1,31,9,0
1,910,2,11,7,11,19,1
1,911,4,8,2,29,9,0
1,912,0,2,17,16,9,6
1,913,14,3,7,18,19,9
1,914,15,9,9,26,35,11
1,915,21,5,11,15,9,6
1,916,17,9,6,10,19,1
1,917,7,8,6,11,19,1
1,918,22,7,7,13,50,5
1,919,4,4,4,3,50,5
1,920,15,15,14,28,9,11
1,921,13,4,9,14,9,6
1,922,15,11,5,19,28,1
1,923,10,3,7,18,19,9
1,924,10,8,5,18,28,1
1,925,12,8,6,3,44,7
1,926,1,6,6,27,40,4
1,927,14,13,8,22,50,12
1,928,1,8,5,18,28,1
1,929,4,8,5,18,28,1
1,930,21,14,3,12,9,3
1,931,14,1,8,21,9,6
1,932,9,8,12,19,28,1
1,933,11,12,8,12,59,8
1,934,14,11,8,27,35,11
1,935,13,14,3,12,9,3
1,936,16,2,7,19,19,9
1,937,14,14,0,21,56,12
1,938,19,8,6,11,19,1
1,939,22,3,18,28,44,2
1,940,8,4,18,23,56,2
1,941,12,7,16,22,56,2
1,942,17,13,1,21,56,12
1,943,17,15,8,8,59,8
1,944,11,8,5,19,28,1
1,945,1,4,5,2,50,5
1,946,11,0,19,28,44,2
1,947,18,7,8,3,9,10
1,948,8,3,14,8,50,5
1,949,12,5,5,25,40,4
1,950,21,7,2,15,19,1
1,951,9,3,18,30,44,2
1,952,3,13,9,9,59,8
1,953,12,11,11,27,35,11
1,954,12,13,1,2,19,3
1,955,5,7,7,19,19,1
1,956,13,5,21,21,56,2
1,957,5,13,8,11,59,8
1,958,5,4,2,14,19,9
1,959,17,3,17,31,44,2
1,960,22,2,11,22,9,6
1,961,19,10,5,11,19,1
1,962,10,7,3,3,0,10
1,963,9,7,8,31,59,4
1,964,15,7,8,31,59,4
1,965,7,7,5,3,50,5
1,966,18,5,20,21,56,2
1,967,10,6,10,29,59,4
1,968,6,4,12,29,59,4
1,969,5,5,20,21,56,2
1,970,10,6,3,0,0,10
1,971,12,2,7,19,19,9
1,972,3,11,6,18,28,1
1,973,15,13,9,10,59,8
1,974,11,4,7,12,50,5
1,975,15,3,8,20,9,6
1,976,10,8,5,1,44,7
1,977,7,8,12,19,28,1
1,978,6,8,12,19,28,1
1,979,10,4,8,15,9,6
1,980,12,15,0,20,56,12
1,981,14,10,6,31,56,4
1,982,7,4,6,11,50,5
1,983,1,5,21,21,56,2
1,984,21,0,3,25,9,6
1,985,3,13,9,10,59,8
1,986,6,7,10,28,59,4
1,987,20,5,19,20,56,2
1,988,5,15,1,20,56,12
1,989,18,15,13,31,9,11
1,990,0,15,14,28,9,11
1,991,20,13,9,22,50,12
1,992,2,13,9,19,50,12
1,993,15,8,7,0,44,7
1,994,22,8,6,19,28,1
1,995,15,1,18,28,44,2
1,996,19,13,1,21,56,12
1,997,17,3,17,31,44,2
1,998,19,8,6,1,44,7
1,999,21,1,8,21,9,6
1,1000,7,9,7,1,44,7
1,1001,8,5,21,21,56,2
1,1002,2,4,6,12,50,5
1,1003,12,11,6,28,56,4
1,1004,11,7,10,30,59,4
1,1005,9,5,4,2,50,5
1,1006,12,9,1,31,9,0
1,1007,3,11,6,29,56,4
1,1008,1,4,6,11,50,5
1,1009,21,5,20,21,56,2
1,1010,11,4,8,1,9,6
1,1011,2,13,2,20,56,12
1,1012,17,11,10,26,35,11
1,1013,21,11,8,27,35,11
1,1014,15,3,7,18,19,9
1,1015,6,6,6,27,40,4
1,1016,11,4,3,12,19,9
1,1017,6,3,18,28,44,2
1,1018,4,5,18,21,56,2
1,1019,0,7,7,5,50,5
1,1020,16,7,8,30,59,4
1,1021,22,10,7,31,56,4
1,1022,6,6,5,27,40,4
1,1023,10,8,5,19,28,1
1,1024,1,6,8,31,59,4
1,1025,17,7,7,13,50,5
1,1026,9,4,21,21,56,2
1,1027,13,13,1,3,19,3
1,1028,5,4,10,12,9,6
1,1029,3,9,6,10,19,1
1,1030,0,8,5,1,44,7
1,1031,1,8,6,11,19,1
1,1032,17,13,6,28,56,4
1,1033,9,12,7,28,56,4
1,1034,21,6,8,31,59,4
1,1035,10,12,8,11,59,8
1,1036,7,4,2,15,19,9
1,1037,22,12,0,13,9,3
1,1038,6,12,8,22,50,12
1,1039,17,15,0,0,19,3
1,1040,6,7,10,28,59,4
1,1041,0,4,2,3,0,10
1,1042,16,15,9,6,50,8
1,1043,19,0,14,29,28,2
1,1044,6,6,9,2,9,10
1,1045,14,11,6,11,19,1
1,1046,21,5,20,20,56,2
1,1047,14,14,2,15,9,3
1,1048,2,10,6,30,56,4
1,1049,13,4,7,11,50,5
1,1050,19,7,10,28,59,4
1,1051,13,7,8,30,59,4
1,1052,18,15,14,31,9,11
1,1053,6,9,3,31,9,0
1,1054,18,10,11,26,35,11
1,1055,15,7,10,31,59,4
1,1056,11,15,3,13,9,3
1,1057,7,3,16,16,9,6
1,1058,16,8,2,31,9,0
1,1059,3,6,10,29,59,4
1,1060,21,2,19,30,44,2
1,1061,18,15,1,20,56,12
1,1062,20,15,0,20,56,12
1,1063,6,8,7,3,44,7
1,1064,12,8,7,10,19,1
1,1065,22,8,6,3,44,7
1,1066,3,13,1,21,56,12
1,1067,10,12,2,23,56,12
1,1068,16,11,7,11,19,1
1,1069,19,2,7,19,19,9
1,1070,15,4,2,3,0,10
1,1071,4,5,18,23,56,2
1,1072,6,5,10,13,9,6
1,1073,11,7,16,22,56,2
1,1074,17,2,5,16,19,9
1,1075,16,8,8,26,35,4
1,1076,2,13,8,11,59,8
1,1077,20,3,19,29,44,2
1,1078,9,4,6,11,50,5
1,1079,19,4,2,3,0,10
1,1080,12,7,7,13,50,5
1,1081,17,0,15,28,28,2
1,1082,2,10,6,30,56,4
1,1083,22,3,8,20,9,6
1,1084,7,15,8,8,59,8
1,1085,15,9,7,1,44,7
1,1086,7,8,5,18,28,1
1,1087,10,10,8,27,35,11
1,1088,15,11,7,29,56,4
1,1089,21,15,14,28,9,11
1,1090,11,4,2,3,0,10
1,1091,20,8,2,29,9,0
1,1092,12,0,13,16,9,6
1,1093,18,2,7,19,19,9
1,1094,0,12,8,10,59,8
1,1095,18,9,6,11,19,1
1,1096,6,4,3,2,0,10
1,1097,4,8,5,0,44,7
1,1098,12,9,7,0,44,7
1,1099,15,4,2,14,19,9
1,1100,12,8,5,18,28,1
1,1101,18,8,7,1,44,7
1,1102,16,2,15,9,50,5
1,1103,20,7,9,31,59,4
1,1104,16,15,11,4,50,8
1,1105,16,5,8,14,9,6
1,1106,4,6,3,3,0,10
1,1107,1,8,9,26,35,4
1,1108,13,8,2,31,9,0
1,1109,6,11,6,18,28,1
1,1110,5,7,8,31,59,4
1,1111,17,13,9,9,59,8
1,1112,11,14,14,30,9,11
1,1113,13,0,18,28,44,2
1,1114,17,2,6,16,19,9
1,1115,4,1,18,28,44,2
1,1116,17,8,6,19,28,1
1,1117,5,9,6,10,19,1
1,1118,21,7,8,30,59,4
1,1119,22,7,9,31,59,4
1,1120,6,4,2,3,0,10
1,1121,18,8,2,28,9,0
1,1122,5,10,6,30,56,4
1,1123,22,2,6,16,19,9
1,1124,1,8,7,3,44,7
1,1125,5,4,21,21,56,2
1,1126,20,6,2,14,19,9
1,1127,15,6,2,15,19,9
1,1128,11,5,7,27,40,4
1,1129,7,12,8,10,59,8
1,1130,11,10,7,31,56,4
1,1131,22,6,8,31,59,4
1,1132,1,9,6,19,28,1
1,1133,18,15,14,28,9,11
1,1134,0,4,19,20,56,2
1,1135,20,12,8,22,50,12
1,1136,17,11,1,3,19,3
1,1137,0,5,21,21,56,2
1,1138,21,10,5,19,28,1
1,1139,0,15,0,0,19,3
1,1140,17,11,4,18,28,1
1,1141,16,2,7,19,19,9
1,1142,7,5,8,14,9,6
1,1143,3,15,0,20,56,12
1,1144,9,6,2,3,0,10
1,1145,19,9,6,19,28,1
1,1146,14,1,1,21,9,6
1,1147,9,5,9,3,9,6
1,1148,13,15,0,0,19,3
1,1149,4,3,17,18,9,6
1,1150,11,15,11,4,50,8
1,1151,21,0,19,28,44,2
1,1152,3,6,4,26,40,4
1,1153,15,6,8,31,59,4
1,1154,11,11,8,27,35,11
1,1155,19,4,11,12,9,6
1,1156,19,6,10,29,59,4
1,1157,19,3,17,31,44,2
1,1158,15,9,6,10,19,1
1,1159,11,15,0,0,19,3
1,1160,17,8,2,28,9,0
1,1161,5,6,6,27,40,4
1,1162,6,8,6,3,44,7
1,1163,14,2,10,4,50,5
1,1164,20,5,9,3,9,6
1,1165,12,6,1,0,0,10
1,1166,0,1,15,28,28,2
1,1167,6,11,8,27,35,11
1,1168,19,2,10,4,50,5
1,1169,18,7,9,31,59,4
1,1170,0,5,20,21,56,2
1,1171,8,11,7,31,56,4
1,1172,21,4,10,12,9,6
1,1173,1,8,6,19,28,1
1,1174,13,12,1,2,19,3
1,1175,5,4,19,20,56,2
1,1176,3,15,13,31,9,11
1,1177,21,7,7,5,50,5
1,1178,2,5,8,14,9,6
1,1179,19,3,17,30,44,2
1,1180,16,6,10,29,59,4
1,1181,11,3,14,8,50,5
1,1182,5,14,1,0,19,3
1,1183,13,12,9,22,50,12
1,1184,0,4,6,12,50,5
1,1185,19,8,7,1,44,7
1,1186,2,4,6,11,50,5
1,1187,9,1,6,19,19,9
1,1188,18,9,6,10,19,1
1,1189,10,7,8,31,59,4
1,1190,6,1,8,21,9,6
1,1191,14,7,7,13,50,5
1,1192,1,1,15,31,28,2
1,1193,15,13,9,22,50,12
1,1194,2,4,1,12,19,9
1,1195,14,6,1,2,0,10
1,1196,3,7,10,28,59,4
1,1197,15,3,8,20,9,6
1,1198,6,8,5,18,28,1
1,1199,4,1,15,27,28,2
1,1200,14,1,0,24,9,6
1,1201,1,2,13,5,50,5
1,1202,6,15,1,1,19,3
1,1203,13,5,19,20,56,2
1,1204,19,9,6,11,19,1
1,1205,2,1,0,24,9,6
1,1206,14,4,19,20,56,2
1,1207,18,8,8,26,35,4
1,1208,1,11,9,27,35,11
1,1209,8,3,17,18,9,6
1,1210,19,13,1,21,56,12
1,1211,17,10,6,11,19,1
1,1212,7,11,6,11,19,1
1,1213,17,10,11,25,35,11
1,1214,10,4,10,12,9,6
1,1215,0,12,9,0,50,8
1,1216,5,5,11,15,9,6
1,1217,18,11,11,27,35,11
1,1218,22,15,11,5,50,8
1,1219,21,2,11,5,50,5
1,1220,18,12,8,12,59,8
1,1221,15,7,8,3,9,10
1,1222,5,11,9,27,35,11
1,1223,0,15,0,0,19,3
1,1224,16,6,5,26,40,4
1,1225,5,4,9,14,9,6
1,1226,0,13,1,21,56,12
1,1227,21,3,17,31,44,2
1,1228,5,8,5,18,28,1
1,1229,6,0,8,23,9,6
1,1230,7,9,7,0,44,7
1,1231,15,8,7,3,44,7
1,1232,22,4,20,21,56,2
1,1233,8,0,1,22,9,6
1,1234,3,8,5,1,44,7
1,1235,17,4,2,14,19,9
1,1236,11,9,7,1,44,7
1,1237,6,4,2,3,0,10
1,1238,22,0,17,28,44,2
1,1239,19,12,8,11,59,8
1,1240,7,1,17,17,9,6
1,1241,13,5,8,14,9,6
1,1242,0,5,9,3,9,6
1,1243,3,8,2,28,9,0
1,1244,3,3,18,30,44,2
1,1245,18,12,0,20,56,12
1,1246,20,15,0,0,19,3
1,1247,19,1,8,21,9,6
1,1248,18,6,3,14,19,9
1,1249,2,12,9,8,59,8
1,1250,12,12,2,23,56,12
1,1251,22,8,5,18,28,1
1,1252,19,2,3,18,19,9
1,1253,15,12,2,23,56,12
1,1254,6,10,5,19,28,1
1,1255,20,7,7,19,19,1
1,1256,18,10,7,31,56,4
1,1257,20,8,12,19,28,1
1,1258,7,3,13,11,50,5
1,1259,19,12,2,23,56,12
1,1260,13,3,18,30,44,2
1,1261,11,11,6,29,56,4
1,1262,2,1,1,21,9,6
1,1263,16,15,1,15,9,3
1,1264,3,7,2,2,0,10
1,1265,16,11,4,10,19,1
1,1266,20,14,0,1,19,3
1,1267,10,0,17,28,44,2
1,1268,14,3,19,29,44,2
1,1269,17,12,2,20,56,12
1,1270,19,15,9,6,50,8
1,1271,13,7,10,30,59,4
1,1272,1,13,9,10,59,8
1,1273,7,4,2,15,19,9
1,1274,13,6,8,31,59,4
1,1275,8,8,6,0,44,7
1,1276,22,5,11,15,9,6
1,1277,5,15,8,8,59,8
1,1278,7,11,8,27,35,11
1,1279,19,9,8,26,35,4
1,1280,13,3,13,11,50,5
1,1281,10,9,6,19,28,1
1,1282,20,8,6,19,28,1
1,1283,22,1,18,28,44,2
1,1284,9,7,8,30,59,4
1,1285,17,6,2,3,0,10
1,1286,1,8,5,1,44,7
1,1287,19,15,0,0,19,3
1,1288,9,6,1,2,0,10
1,1289,13,4,3,2,0,10
1,1290,14,12,0,21,56,12
1,1291,11,10,5,19,28,1
1,1292,9,5,19,20,56,2
1,1293,16,13,1,21,56,12
1,1294,5,12,12,26,9,11
1,1295,0,1,17,17,9,6
1,1296,3,7,7,13,50,5
1,1297,9,4,18,23,56,2
1,1298,13,15,0,20,56,12
1,1299,18,2,15,9,50,5
1,1300,20,8,3,29,9,0
1,1301,3,5,21,21,56,2
1,1302,18,7,9,13,9,6
1,1303,10,3,8,0,50,5
1,1304,15,12,2,20,56,12
1,1305,21,13,1,21,56,12
1,1306,21,8,5,19,28,1
1,1307,21,11,7,11,19,1
1,1308,8,11,4,18,28,1
1,1309,3,4,20,21,56,2
1,1310,6,14,1,0,19,3
1,1311,22,4,2,15,19,9
1,1312,9,4,19,20,56,2
1,1313,7,5,9,3,9,6
1,1314,15,8,6,19,28,1
1,1315,14,8,6,0,44,7
1,1316,12,2,3,18,19,9
1,1317,7,6,1,2,0,10
1,1318,5,5,3,15,19,9
1,1319,4,10,11,25,35,11
1,1320,9,15,1,1,19,3
1,1321,4,1,9,21,9,6
1,1322,14,4,2,3,0,10
1,1323,1,5,3,3,0,10
1,1324,22,5,10,13,9,6
1,1325,0,6,2,3,0,10
1,1326,5,7,16,22,56,2
1,1327,15,5,8,14,9,6
1,1328,2,6,7,27,40,4
1,1329,5,0,19,28,44,2
1,1330,9,11,4,10,19,1
1,1331,20,15,12,28,9,11
1,1332,8,6,2,14,19,9
1,1333,4,11,5,19,28,1
1,1334,1,11,4,18,28,1
1,1335,2,7,8,31,59,4
1,1336,8,6,3,14,19,9
1,1337,1,15,13,31,9,11
1,1338,21,11,4,18,28,1
1,1339,0,4,6,12,50,5
1,1340,7,0,19,28,44,2
1,1341,6,3,8,20,9,6
1,1342,0,14,2,15,9,3
1,1343,10,5,19,23,56,2
1,1344,13,7,4,20,19,1
1,1345,8,2,13,4,50,5
1,1346,18,0,13,16,9,6
1,1347,22,1,8,21,9,6
1,1348,6,4,5,0,50,5
1,1349,4,3,8,20,9,6
1,1350,9,13,2,20,56,12
1,1351,11,13,0,21,56,12
1,1352,9,14,11,8,59,8
1,1353,1,9,5,0,44,7
1,1354,11,8,5,18,28,1
1,1355,18,7,2,15,19,1
1,1356,14,7,10,30,59,4
1,1357,20,5,21,21,56,2
1,1358,16,3,19,29,44,2
1,1359,13,14,13,29,9,11
1,1360,4,3,19,31,44,2
1,1361,0,1,1,21,9,6
1,1362,7,10,6,30,56,4
1,1363,22,10,5,19,28,1
1,1364,3,2,3,18,19,9
1,1365,14,3,17,30,44,2
1,1366,17,6,8,31,59,4
1,1367,22,11,7,11,19,1
1,1368,9,1,10,4,50,5
1,1369,4,6,10,29,59,4
1,1370,13,7,9,13,9,6
1,1371,21,1,14,29,28,2
1,1372,11,13,1,21,56,12
1,1373,16,10,11,26,35,11
1,1374,13,7,4,14,50,5
1,1375,3,6,2,15,19,9
1,1376,18,5,7,27,40,4
1,1377,10,13,6,28,56,4
1,1378,8,8,12,19,28,1
1,1379,8,13,9,22,50,12
1,1380,13,3,18,28,44,2
1,1381,19,3,19,31,44,2
1,1382,20,12,2,20,56,12
1,1383,3,5,8,1,9,10
1,1384,21,10,5,18,28,1
1,1385,12,13,1,21,56,12
1,1386,2,11,8,27,35,11
1,1387,22,5,6,11,50,5
1,1388,19,2,5,16,19,9
1,1389,22,0,13,16,9,6
1,1390,4,0,1,22,9,6
1,1391,15,10,7,31,56,4
1,1392,0,1,17,17,9,6
1,1393,7,3,17,18,9,6
1,1394,8,12,0,20,56,12
1,1395,12,12,1,2,19,3
1,1396,16,9,5,0,44,7
1,1397,12,14,12,29,9,11
1,1398,6,4,3,2,0,10
1,1399,12,2,19,30,44,2
1,1400,15,10,6,31,56,4
1,1401,20,0,19,28,44,2
1,1402,17,5,11,15,9,6
1,1403,18,8,6,1,44,7
1,1404,11,1,9,21,9,6
1,1405,21,3,18,30,44,2
1,1406,7,15,0,0,19,3
1,1407,17,4,2,14,19,9
1,1408,4,4,5,2,50,5
1,1409,15,11,4,18,28,1
1,1410,5,11,4,10,19,1
1,1411,14,3,17,30,44,2
1,1412,0,8,5,19,28,1
1,1413,0,13,9,10,59,8
1,1414,7,10,6,31,56,4
1,1415,21,15,1,20,56,12
1,1416,9,14,3,12,9,3
1,1417,12,10,7,31,56,4
1,1418,1,15,9,6,50,8
1,1419,8,8,5,18,28,1
1,1420,20,3,7,18,19,9
1,1421,18,0,8,23,9,6
1,1422,2,6,1,2,0,10
1,1423,21,9,6,1,44,7
1,1424,14,6,10,29,59,4
1,1425,8,13,2,20,56,12
1,1426,14,11,8,27,35,11
1,1427,19,11,7,31,56,4
1,1428,15,12,1,20,56,12
1,1429,0,5,18,21,56,2
1,1430,1,12,0,0,19,3
1,1431,13,1,15,31,28,2
1,1432,22,7,10,28,59,4
1,1433,14,13,6,28,56,4
1,1434,3,7,2,2,0,10
1,1435,3,9,6,19,28,1
1,1436,4,10,6,10,19,1
1,1437,14,3,18,28,44,2
1,1438,11,3,15,11,50,5
1,1439,5,8,2,31,9,0
1,1440,3,10,8,27,35,11
1,1441,1,10,7,31,56,4
1,1442,2,7,5,3,50,5
1,1443,3,10,8,27,35,11
1,1444,11,9,3,31,9,0
1,1445,12,6,10,29,59,4
1,1446,5,2,15,9,50,5
1,1447,14,8,5,19,28,1
1,1448,17,14,3,12,9,3
1,1449,21,8,6,19,28,1
1,1450,6,5,3,15,19,9
1,1451,4,14,0,1,19,3
1,1452,4,4,19,20,56,2
1,1453,19,2,19,30,44,2
1,1454,0,8,6,3,44,7
1,1455,2,15,0,1,19,3
1,1456,2,15,14,31,9,11
1,1457,7,10,5,4,44,7
1,1458,11,8,6,3,44,7
1,1459,10,3,18,28,44,2
1,1460,3,2,13,9,50,5
1,1461,20,3,17,30,44,2
1,1462,7,12,8,12,59,8
1,1463,12,4,5,2,50,5
1,1464,20,1,12,30,28,2
1,1465,10,6,3,14,19,9
1,1466,20,4,8,15,9,6
1,1467,17,4,19,20,56,2
1,1468,11,4,6,11,50,5
1,1469,15,5,8,14,9,6
1,1470,3,15,14,31,9,11
1,1471,16,12,9,22,50,12
1,1472,1,9,6,10,19,1
1,1473,5,11,8,27,35,11
1,1474,9,4,7,11,50,5
1,1475,1,7,19,27,44,2
1,1476,3,2,19,30,44,2
1,1477,7,5,19,23,56,2
1,1478,22,9,6,11,19,1
1,1479,3,4,2,3,0,10
1,1480,0,11,6,10,19,1
1,1481,10,14,0,21,56,12
1,1482,17,1,6,19,19,9
1,1483,7,2,7,17,19,9
1,1484,7,7,8,3,9,10
1,1485,1,0,19,28,44,2
1,1486,19,11,7,29,56,4
1,1487,11,7,5,3,50,5
1,1488,15,3,17,17,9,6
1,1489,20,11,4,18,28,1
1,1490,22,9,6,10,19,1
1,1491,10,15,8,8,59,8
1,1492,5,5,10,13,9,6
1,1493,3,13,1,3,19,3
1,1494,7,13,6,28,56,4
1,1495,18,5,19,20,56,2
1,1496,16,12,0,20,56,12
1,1497,20,2,19,31,44,2
1,1498,2,7,10,31,59,4
1,1499,13,6,1,2,0,10
1,1500,19,9,6,14,19,1
1,1501,9,11,8,27,35,11
1,1502,10,10,5,19,28,1
1,1503,19,8,6,5,44,7
1,1504,22,2,13,4,50,5
1,1505,15,8,5,1,44,7
1,1506,13,6,8,1,9,10
1,1507,18,6,8,31,59,4
1,1508,1,3,14,8,50,5
1,1509,10,1,18,28,44,2
1,1510,11,8,6,3,44,7
1,1511,16,9,6,10,19,1
1,1512,16,13,9,9,59,8
1,1513,13,14,0,21,56,12
1,1514,18,10,5,18,28,1
1,1515,12,4,3,2,0,10
1,1516,5,1,18,28,44,2
1,1517,9,12,8,11,59,8
1,1518,15,11,6,11,19,1
1,1519,1,12,9,0,50,8
1,1520,12,6,1,15,19,9
1,1521,22,15,1,15,9,3
1,1522,4,8,6,3,44,7
1,1523,8,6,3,0,0,10
1,1524,6,1,14,29,28,2
1,1525,14,13,0,21,56,12
1,1526,10,4,3,2,0,10
1,1527,22,11,8,27,35,11
1,1528,6,3,19,29,44,2
1,1529,16,1,10,4,50,5
1,1530,21,11,10,26,35,11
1,1531,22,3,18,28,44,2
1,1532,16,2,11,4,50,5
1,1533,6,1,0,24,9,6
1,1534,16,3,14,8,50,5
1,1535,9,11,8,27,35,11
1,1536,4,8,6,3,44,7
1,1537,15,12,0,20,56,12
1,1538,3,3,7,18,19,9
1,1539,16,2,5,16,19,9
1,1540,1,7,8,30,59,4
1,1541,1,0,7,10,50,5
1,1542,15,4,4,3,50,5
1,1543,0,9,1,31,9,0
1,1544,0,1,6,19,19,9
1,1545,20,10,8,27,35,11
1,1546,18,1,9,22,9,6
1,1547,13,8,2,28,9,0
1,1548,14,3,18,30,44,2
1,1549,15,9,1,31,9,0
1,1550,6,4,6,12,50,5
1,1551,1,12,9,23,50,12
1,1552,22,1,15,31,28,2
1,1553,11,3,8,20,9,6
1,1554,22,15,15,28,9,11
1,1555,4,9,6,10,19,1
1,1556,14,10,11,26,35,11
1,1557,0,3,17,31,44,2
1,1558,22,8,12,19,28,1
1,1559,1,4,4,2,50,5
1,1560,14,6,3,3,0,10
1,1561,6,2,19,29,44,2
1,1562,5,7,8,3,9,10
1,1563,3,14,13,29,9,11
1,1564,0,6,3,0,0,10
1,1565,22,15,12,28,9,11
1,1566,15,1,8,23,9,6
1,1567,6,14,0,20,56,12
1,1568,18,7,10,28,59,4
1,1569,6,4,8,15,9,6
1,1570,16,11,7,11,19,1
1,1571,7,13,6,28,56,4
1,1572,2,15,1,1,19,3
1,1573,18,3,18,30,44,2
1,1574,16,11,4,18,28,1
1,1575,4,11,4,10,19,1
1,1576,20,3,19,29,44,2
1,1577,22,11,4,11,19,1
1,1578,6,5,9,3,9,6
1,1579,21,5,4,2,50,5
1,1580,4,7,5,3,50,5
1,1581,12,15,1,20,56,12
1,1582,3,6,1,2,0,10
1,1583,14,9,9,26,35,11
1,1584,6,5,18,21,56,2
1,1585,16,7,2,2,0,10
1,1586,19,3,16,17,9,6
1,1587,9,5,8,14,9,6
1,1588,2,4,7,11,50,5
1,1589,18,11,7,11,19,1
1,1590,13,2,19,30,44,2
1,1591,18,2,19,30,44,2
1,1592,8,15,0,0,19,3
1,1593,12,6,2,3,0,10
1,1594,21,1,14,29,28,2
1,1595,10,5,20,21,56,2
1,1596,14,7,2,2,0,10
1,1597,0,9,3,16,28,1
1,1598,6,4,18,23,56,2
1,1599,18,5,11,15,9,6
1,1600,12,9,7,1,44,7
1,1601,7,4,6,27,40,4
1,1602,13,4,11,12,9,6
1,1603,21,9,6,2,44,7
1,1604,12,2,19,31,44,2
1,1605,20,12,9,22,50,12
1,1606,1,7,4,14,50,5
1,1607,6,6,10,31,59,4
1,1608,20,15,9,6,50,8
1,1609,4,11,7,11,19,1
1,1610,1,15,14,28,9,11
1,1611,5,7,7,13,50,5
1,1612,20,15,15,28,9,11
1,1613,4,3,15,31,28,2
1,1614,3,12,0,0,19,3
1,1615,5,10,7,31,56,4
1,1616,3,11,8,27,35,11
1,1617,4,6,2,3,0,10
1,1618,20,6,11,29,59,4
1,1619,10,14,0,13,9,3
1,1620,4,8,6,3,44,7
1,1621,7,2,19,31,44,2
1,1622,8,15,11,5,50,8
1,1623,16,1,6,19,19,9
1,1624,17,6,10,29,59,4
1,1625,16,2,6,17,19,9
1,1626,13,4,2,14,19,9
1,1627,12,4,8,15,9,6
1,1628,18,12,0,21,56,12
1,1629,11,8,7,1,44,7
1,1630,22,2,19,30,44,2
1,1631,13,5,9,3,9,6
1,1632,5,3,18,30,44,2
1,1633,0,8,6,3,44,7
1,1634,11,4,2,14,19,9
1,1635,9,8,12,19,28,1
1,1636,11,2,6,16,19,9
1,1637,3,8,2,30,9,0
1,1638,18,2,3,18,19,9
1,1639,0,11,8,27,35,11
1,1640,20,10,8,27,35,11
1,1641,13,10,6,28,56,4
1,1642,7,2,13,5,50,5
1,1643,20,0,18,28,44,2
1,1644,0,4,2,15,19,9
1,1645,22,14,0,20,56,12
1,1646,22,5,19,20,56,2
1,1647,7,10,7,31,56,4
1,1648,6,9,6,10,19,1
1,1649,11,8,5,18,28,1
1,1650,20,0,1,22,9,6
1,1651,6,7,1,2,0,10
1,1652,22,6,5,26,40,4
1,1653,18,9,6,10,19,1
1,1654,6,4,7,12,50,5
1,1655,7,7,16,22,56,2
1,1656,21,11,4,10,19,1
1,1657,0,6,9,2,9,10
1,1658,10,12,0,20,56,12
1,1659,4,0,19,28,44,2
1,1660,3,1,18,28,44,2
1,1661,7,4,8,15,9,6
1,1662,22,0,1,22,9,6
1,1663,7,15,13,31,9,11
1,1664,7,3,7,18,19,9
1,1665,11,11,7,11,19,1
1,1666,10,9,5,0,44,7
1,1667,5,8,6,1,44,7
1,1668,20,5,9,3,9,6
1,1669,20,1,16,19,9,6
1,1670,18,2,14,9,50,5
1,1671,3,10,2,28,9,0
1,1672,14,13,6,28,56,4
1,1673,17,6,4,26,40,4
1,1674,13,15,12,28,9,11
1,1675,1,3,18,30,44,2
1,1676,1,13,1,3,19,3
1,1677,5,14,0,20,56,12
1,1678,12,6,6,27,40,4
1,1679,4,11,8,27,35,11
1,1680,3,2,19,29,44,2
1,1681,12,8,5,19,28,1
1,1682,14,5,2,3,0,10
1,1683,17,12,0,0,19,3
1,1684,9,3,6,16,19,9
1,1685,17,12,12,26,9,11
1,1686,10,14,14,29,9,11
1,1687,3,3,13,11,50,5
1,1688,19,5,18,20,56,2
1,1689,9,0,1,22,9,6
1,1690,16,3,8,20,9,6
1,1691,6,3,17,18,9,6
1,1692,17,11,6,10,19,1
1,1693,22,2,5,16,19,9
1,1694,7,11,11,27,35,11
1,1695,22,4,6,11,50,5
1,1696,20,11,6,11,19,1
1,1697,1,11,5,19,28,1
1,1698,13,1,16,19,9,6
1,1699,8,11,2,28,9,0
